term_id,query,f1,precision,recall,n_pos,n_neg,q_len,has_brand,main_cat,f1_bin
TERM_03b68733,stick ruj,1.0,1.0,1.0,10,50,2,False,kozmetik & kişisel bakım,0.9
TERM_03b8909e,altınbaş pırlanta yüzük,1.0,1.0,1.0,6,30,3,True,aksesuar,0.9
TERM_03bb326f,lc waikiki kadın kot pantolon,1.0,1.0,1.0,3,15,5,True,giyim,0.9
TERM_03c3e700,motor telefon tutacağı,1.0,1.0,1.0,8,40,3,False,otomobil & motosiklet,0.9
TERM_03c56dbc,erkek beyaz t-shirt,1.0,1.0,1.0,40,200,3,False,giyim,0.9
TERM_03c6a46b,hyundai dal budama makinesi,1.0,1.0,1.0,4,20,4,True,bahçe & elektrikli el aletleri,0.9
TERM_03c6f589,abiye hazır türban,1.0,1.0,1.0,4,20,3,False,giyim,0.9
TERM_03c9327c,mutfak lavabo musluğu,0.9544962080173348,1.0,0.8571428571428571,7,35,3,False,banyo yapı & hırdavat,0.9
TERM_03d02e81,chicco bebek şampuanı,1.0,1.0,1.0,1,5,3,True,süpermarket,0.9
TERM_03d64ad8,isimlik,0.9406639981163174,0.8235294117647058,1.0,14,70,1,False,ev & mobilya,0.9
TERM_03def04d,roborox robot süpürge,1.0,1.0,1.0,3,15,3,False,elektronik,0.9
TERM_03e43981,ayt matematik fasikül,1.0,1.0,1.0,2,10,3,False,kitap,0.9
TERM_03e4a732,leopar halı,1.0,1.0,1.0,22,110,2,False,ev & mobilya,0.9
TERM_03f338f1,nike vomero 5,1.0,1.0,1.0,6,30,3,True,ayakkabı,0.9
TERM_03f9f024,kapı & pencere bantı,1.0,1.0,1.0,18,90,4,False,banyo yapı & hırdavat,0.9
TERM_03fa752b,goldmaster tıraş makinesi,1.0,1.0,1.0,12,60,3,True,elektronik,0.9
TERM_0408dfe5,pembe vazo,1.0,1.0,1.0,9,45,2,False,ev & mobilya,0.9
TERM_04093a10,ekmek kızartma,1.0,1.0,1.0,14,70,2,False,elektronik,0.9
TERM_040a6adf,uzun saplı yapay çiçek,1.0,1.0,1.0,12,60,4,False,ev & mobilya,0.9
TERM_040e58ec,peçeli çarşaf,1.0,1.0,1.0,5,25,2,False,giyim,0.9
TERM_040f0724,setay mobilya,0.9907402941885701,0.9696969696969697,1.0,32,160,2,True,ev & mobilya,0.9
TERM_04187d16,sinbo mikser & mikser seti,1.0,1.0,1.0,1,5,5,True,elektronik,0.9
TERM_041fa568,ajda yüzük,1.0,1.0,1.0,23,115,2,False,aksesuar,0.9
TERM_04215e6c,doğal taş kolye,1.0,1.0,1.0,25,125,3,False,aksesuar,0.9
TERM_042473bb,bohem duvar rafı,1.0,1.0,1.0,3,15,3,False,ev & mobilya,0.9
TERM_04264ca4,ışıklı klavye,1.0,1.0,1.0,3,15,2,False,elektronik,0.9
TERM_04266a4d,termoslar,0.9227941176470589,0.7777777777777778,1.0,7,35,1,False,spor & outdoor,0.9
TERM_0426be7a,defacto kız çocuk gömlek,1.0,1.0,1.0,8,40,4,True,giyim,0.9
TERM_042a854f,karaca düdüklü tencere seti,1.0,1.0,1.0,2,10,4,True,ev & mobilya,0.9
TERM_042e545b,kızlar çetesi,1.0,1.0,1.0,4,20,2,False,kitap,0.9
TERM_042f48df,banyo yapı malzemeleri,0.8697150735294117,0.6585365853658537,1.0,27,135,3,False,banyo yapı & hırdavat,0.7
TERM_042f6b91,hasır çanta,1.0,1.0,1.0,51,255,2,True,aksesuar,0.9
TERM_0431262c,motosiklet botu,1.0,1.0,1.0,30,150,2,False,otomobil & motosiklet,0.9
TERM_043376f0,mercedes,0.9274778404512489,0.7894736842105263,1.0,15,75,1,True,giyim,0.9
TERM_043908ff,yeşil kumaş pantolon,0.8095238095238095,1.0,0.5,2,10,3,False,giyim,0.7
TERM_0439a693,çalışma madası,1.0,1.0,1.0,17,85,2,False,ev & mobilya,0.9
TERM_043a45f3,homies kadın saat,1.0,1.0,1.0,13,65,3,True,aksesuar,0.9
TERM_043e8fa1,araç aksesuarları,0.7398540145985402,0.6086956521739131,0.5185185185185185,27,135,2,False,otomobil & motosiklet,0.7
TERM_043f8b0a,2 li fincan,0.9866057838660578,0.9565217391304348,1.0,22,110,3,False,ev & mobilya,0.9
TERM_0443d394,yemek tabağı,0.9883537242699427,0.9921259842519685,0.9692307692307692,130,650,2,False,ev & mobilya,0.9
TERM_04492c60,mama seti,0.934640522875817,1.0,0.8,10,50,2,False,anne & bebek & çocuk,0.9
TERM_0449c8b2,multimetre,0.9828571428571429,0.9714285714285714,0.9714285714285714,35,175,1,False,bahçe & elektrikli el aletleri,0.9
TERM_044bb346,honor pad x9 tablet kılıfı,1.0,1.0,1.0,5,25,5,False,elektronik,0.9
TERM_045033dc,çocuk fon perde,1.0,1.0,1.0,1,5,3,False,ev & mobilya,0.9
TERM_045d50d3,şeffaf eldiven,1.0,1.0,1.0,8,40,2,False,süpermarket,0.9
TERM_045ef7c6,köpük sprey,0.9113300492610837,0.75,1.0,3,15,2,False,ev & mobilya,0.9
TERM_04674f06,musluk bataryası,0.9745752451672787,0.9444444444444444,0.9714285714285714,35,175,2,True,banyo yapı & hırdavat,0.9
TERM_046e0f66,kahverengi ayakkabı,0.9490740740740741,0.8461538461538461,1.0,44,220,2,False,ayakkabı,0.9
TERM_046f0142,tv ünite,1.0,1.0,1.0,81,405,2,False,ev & mobilya,0.9
TERM_046fb06f,operasyon nohut pilav,1.0,1.0,1.0,1,5,3,False,giyim,0.9
TERM_04765f2f,kadın şık ayakkabı,0.8095238095238095,1.0,0.5,6,30,3,False,ayakkabı,0.7
TERM_047f5b14,sleepy 3 numara,1.0,1.0,1.0,1,5,3,True,süpermarket,0.9
TERM_0483418e,damla su,1.0,1.0,1.0,2,10,2,True,süpermarket,0.9
TERM_0486405b,ceyo kadın,0.9113300492610837,0.75,1.0,27,135,2,True,ayakkabı,0.9
TERM_048aac02,kırlent içi,0.9805152630439489,0.9375,1.0,15,75,2,False,ev & mobilya,0.9
TERM_049075df,lancome cilt bakım seti,0.9113300492610837,0.75,1.0,3,15,4,True,kozmetik & kişisel bakım,0.9
TERM_04915033,demlik çaydanlık,0.9866057838660578,0.9565217391304348,1.0,22,110,2,False,ev & mobilya,0.9
TERM_04996d2e,harika kanatlar,0.9530638852672751,0.8571428571428571,1.0,6,30,2,True,anne & bebek & çocuk,0.9
TERM_0499a35c,emsan tava,1.0,1.0,1.0,10,50,2,True,ev & mobilya,0.9
TERM_04a30cd9,erkek baba gömlek,0.9142857142857143,0.8571428571428571,0.8571428571428571,7,35,3,False,giyim,0.9
TERM_04a3ccdd,notebook çantası,0.955831608005521,0.8648648648648649,1.0,32,160,2,False,elektronik,0.9
TERM_04a50573,altın arama dedektörü,1.0,1.0,1.0,2,10,3,False,bahçe & elektrikli el aletleri,0.9
TERM_04a79b8c,penti çocuk pijama takımı,1.0,1.0,1.0,26,130,4,True,giyim,0.9
TERM_04a8e574,17.3 laptop çantası,1.0,1.0,1.0,3,15,3,False,elektronik,0.9
TERM_04b2992c,etekli pantolon,1.0,1.0,1.0,9,45,2,False,giyim,0.9
TERM_04b5aafb,helyum balon,1.0,1.0,1.0,16,80,2,False,hobi & eğlence,0.9
TERM_04b9fc11,80 cm banyo dolabı,1.0,1.0,1.0,7,35,4,False,ev & mobilya,0.9
TERM_04bb807f,z harfi kolye,1.0,1.0,1.0,10,50,3,False,aksesuar,0.9
TERM_04bda33a,kare orta sehpa,1.0,1.0,1.0,25,125,3,True,ev & mobilya,0.9
TERM_04be2da6,yukarı bak,1.0,1.0,1.0,3,15,2,False,ev & mobilya,0.9
TERM_04c8ce98,crossfit halatı,1.0,1.0,1.0,5,25,2,False,spor & outdoor,0.9
TERM_04d08dbe,süpürge makinası,1.0,1.0,1.0,2,10,2,False,elektronik,0.9
TERM_04d341c2,honor pad,1.0,1.0,1.0,1,5,2,True,elektronik,0.9
TERM_04da959f,saç bigudisi,0.9757983193277311,0.9230769230769231,1.0,12,60,2,False,aksesuar,0.9
TERM_04db4ed6,paşabahçe kavanoz,1.0,1.0,1.0,40,200,2,True,ev & mobilya,0.9
TERM_04ddbc71,salomon spor ayakkabı,0.9460139318885449,0.8378378378378378,1.0,31,155,3,True,ayakkabı,0.9
TERM_04de667f,pony paspas ve mop,1.0,1.0,1.0,1,5,4,True,süpermarket,0.9
TERM_04df075d,slim fit gömlek,1.0,1.0,1.0,16,80,3,False,giyim,0.9
TERM_04e1aca2,katlanabilir mutfak masası,1.0,1.0,1.0,15,75,3,False,ev & mobilya,0.9
TERM_04e3263f,retro buzdolabı,1.0,1.0,1.0,4,20,2,False,elektronik,0.9
TERM_04e52f4b,aynalı gardrop,1.0,1.0,1.0,4,20,2,False,ev & mobilya,0.9
TERM_04e6a91a,modafırsat terlik,1.0,1.0,1.0,14,70,2,True,ayakkabı,0.9
TERM_04e8f176,kapı altı,1.0,1.0,1.0,9,45,2,False,banyo yapı & hırdavat,0.9
TERM_04e90891,timberland bot,0.9038268883991185,0.8666666666666667,0.8125,16,80,2,True,ayakkabı,0.9
TERM_04eb2dda,defacto kız çocuk ikili takım,0.9604938271604938,1.0,0.875,8,40,5,True,giyim,0.9
TERM_04f2cd7d,kpss paragraf,1.0,1.0,1.0,7,35,2,False,kitap,0.9
TERM_04f3ff14,hint yağı,1.0,1.0,1.0,28,140,2,False,kozmetik & kişisel bakım,0.9
TERM_04fae6d3,color naturel,1.0,1.0,1.0,9,45,2,True,kozmetik & kişisel bakım,0.9
TERM_04fcc7d2,multi vitamin,1.0,1.0,1.0,8,40,2,False,süpermarket,0.9
TERM_04fcfdec,şelale musluk,1.0,1.0,1.0,11,55,2,False,banyo yapı & hırdavat,0.9
TERM_04ff2c99,sepetli oyuncak dolabı,1.0,1.0,1.0,13,65,3,False,ev & mobilya,0.9
TERM_04ffeec2,akasya baharatlık,1.0,1.0,1.0,7,35,2,False,ev & mobilya,0.9
TERM_0501e39c,beyaz orta sehpa,1.0,1.0,1.0,37,185,3,False,ev & mobilya,0.9
TERM_0504e818,paraşüt kumaş sırt çantası,0.9687337154768108,1.0,0.9,10,50,4,False,aksesuar,0.9
TERM_05082e27,faber castell kuru boya,1.0,1.0,1.0,3,15,4,True,kırtasiye & ofis malzemeleri,0.9
TERM_0509e648,taktik pantolon,0.9690679690679691,0.925,0.9736842105263158,38,190,2,True,giyim,0.9
TERM_0512259a,sicak tutan termos,1.0,1.0,1.0,1,5,3,False,spor & outdoor,0.9
TERM_05129482,jaja,1.0,1.0,1.0,9,45,1,True,kozmetik & kişisel bakım,0.9
TERM_05150c60,kuş aynası,1.0,1.0,1.0,3,15,2,False,süpermarket,0.9
TERM_0516a83b,bohem ranır,1.0,1.0,1.0,1,5,2,False,ev & mobilya,0.9
TERM_0517b221,araba koltuk kılıfı,0.9892466110531803,0.9649122807017544,1.0,55,275,3,False,otomobil & motosiklet,0.9
TERM_051bea1e,mobetto bahçe takımı,1.0,1.0,1.0,7,35,3,True,ev & mobilya,0.9
TERM_051fcc39,civil baby kız bebek takım,0.8736842105263158,0.6666666666666666,1.0,2,10,5,True,giyim,0.7
TERM_052220a1,kadın siyah cüzdan,1.0,1.0,1.0,21,105,3,False,aksesuar,0.9
TERM_05280e4d,lc waikiki kadın t-shirt,1.0,1.0,1.0,2,10,4,True,giyim,0.9
TERM_05338705,h&m kadın eşofman altı,1.0,1.0,1.0,3,15,4,True,giyim,0.9
TERM_0534b39b,renkli taşlı küpe,1.0,1.0,1.0,3,15,3,False,aksesuar,0.9
TERM_05355c67,eda taşpınar bronzlaştırıcı,0.9316239316239316,0.8,1.0,4,20,3,True,kozmetik & kişisel bakım,0.9
TERM_053ac50e,yelzey butik,1.0,1.0,1.0,1,5,2,True,giyim,0.9
TERM_053af9bc,metropol oyunu,1.0,1.0,1.0,4,20,2,False,anne & bebek & çocuk,0.9
TERM_053bb35b,arnica elektrikli süpürge,0.9530638852672751,0.8571428571428571,1.0,6,30,3,True,elektronik,0.9
TERM_054b1bf1,pembe halı,0.9867243867243867,1.0,0.9565217391304348,23,115,2,False,ev & mobilya,0.9
TERM_054dbb46,motosiklet aksesuarları,0.8952971297668777,0.7555555555555555,0.918918918918919,37,185,2,False,otomobil & motosiklet,0.7
TERM_054e1015,duş hoparlörü,1.0,1.0,1.0,2,10,2,False,elektronik,0.9
TERM_0557b771,arow sıvı sabunluk,1.0,1.0,1.0,3,15,3,True,ev & mobilya,0.9
TERM_0558c765,ayçiçeği,0.9807653776798237,1.0,0.9375,16,80,1,False,aksesuar,0.9
TERM_0563c730,ekmeklik dolap,1.0,1.0,1.0,11,55,2,False,ev & mobilya,0.9
TERM_05646215,gucci guilty,1.0,1.0,1.0,1,5,2,True,aksesuar,0.9
TERM_05670bf9,eca klima,1.0,1.0,1.0,2,10,2,True,elektronik,0.9
TERM_0569b491,avon perceive parfum,1.0,1.0,1.0,1,5,3,True,kozmetik & kişisel bakım,0.9
TERM_056a0e01,yaya by hotiç erkek,0.9443413729128014,0.8333333333333334,1.0,5,25,4,True,ayakkabı,0.9
TERM_056c1334,samsung galaxy tab s10 fe tablet,1.0,1.0,1.0,1,5,6,True,elektronik,0.9
TERM_057c3626,bilgisayar faresi,1.0,1.0,1.0,8,40,2,False,elektronik,0.9
TERM_057d3d62,tinylamb hastane çıkışı,1.0,1.0,1.0,1,5,3,True,giyim,0.9
TERM_0580c676,ginger shot,1.0,1.0,1.0,4,20,2,False,süpermarket,0.9
TERM_0584fffe,colins mont,1.0,1.0,1.0,6,30,2,False,giyim,0.9
TERM_059077e1,webasto ısıtıcı,1.0,1.0,1.0,6,30,2,True,otomobil & motosiklet,0.9
TERM_059397df,uzun fermuarlı hırka,1.0,1.0,1.0,1,5,3,False,giyim,0.9
TERM_05962ee8,yuvarlak minder,1.0,1.0,1.0,4,20,2,False,ev & mobilya,0.9
TERM_05970d45,schneider,0.7853949329359166,0.7,0.5833333333333334,12,60,1,True,kırtasiye & ofis malzemeleri,0.7
TERM_059cd9fa,bebek düzenleyici,0.9090425531914894,0.8095238095238095,0.8947368421052632,19,95,2,False,anne & bebek & çocuk,0.9
TERM_059d10bd,sert kapaklı çizgisiz defter,1.0,1.0,1.0,2,10,4,False,kırtasiye & ofis malzemeleri,0.9
TERM_05a352d1,gold topuklu,0.9747807017543859,0.92,1.0,23,115,2,False,ayakkabı,0.9
TERM_05a4cb9c,espresso makinası,0.9776055124892333,0.9285714285714286,1.0,13,65,2,False,elektronik,0.9
TERM_05a4cc21,emotion deodorant ve roll on,1.0,1.0,1.0,8,40,5,True,kozmetik & kişisel bakım,0.9
TERM_05a7054f,newera watch,0.8958333333333334,0.7142857142857143,1.0,5,25,2,True,aksesuar,0.7
TERM_05a83daf,sınav hazırlık kitabı,0.9214220616884474,0.774390243902439,1.0,127,635,3,False,kitap,0.9
TERM_05aca6bb,ses bombası,0.8274612150210237,0.9090909090909091,0.5714285714285714,35,175,2,False,elektronik,0.7
TERM_05b271af,turbo fırın,1.0,1.0,1.0,6,30,2,False,elektronik,0.9
TERM_05b7f4aa,açılır sehpa,1.0,1.0,1.0,1,5,2,False,aksesuar,0.9
TERM_05b8175d,tamtur,1.0,1.0,1.0,8,40,1,False,aksesuar,0.9
TERM_05b9dcce,dantel runner,1.0,1.0,1.0,9,45,2,False,ev & mobilya,0.9
TERM_05bfde16,pırlanta yüzük,0.9947734392908993,0.9827586206896551,1.0,57,285,2,False,aksesuar,0.9
TERM_05c654f9,araç güneşlik,1.0,1.0,1.0,17,85,2,False,otomobil & motosiklet,0.9
TERM_05c7d0cd,aydın yüce,0.8095238095238095,1.0,0.5,2,10,2,False,kitap,0.7
TERM_05c97c78,şelale filtre,1.0,1.0,1.0,5,25,2,False,ev & mobilya,0.9
TERM_05c9a8ca,kozmetik makyaj,1.0,1.0,1.0,1,5,2,False,kozmetik & kişisel bakım,0.9
TERM_05d24266,italyan bileklik çarm,1.0,1.0,1.0,2,10,3,False,aksesuar,0.9
TERM_05d94643,levent,1.0,1.0,1.0,12,60,1,False,kitap,0.9
TERM_05db32cb,karaca 6 kişilik fincan takımı,1.0,1.0,1.0,10,50,5,True,ev & mobilya,0.9
TERM_05dfb2f1,petek gizleyici,1.0,1.0,1.0,8,40,2,False,ev & mobilya,0.9
TERM_05e5c442,kedili,0.8,0.6666666666666666,0.6666666666666666,3,15,1,False,giyim,0.7
TERM_05f0ec3f,tv ünite ayağı,1.0,1.0,1.0,3,15,3,False,banyo yapı & hırdavat,0.9
TERM_05f323cc,defacto erkek çocuk çorap,1.0,1.0,1.0,5,25,4,True,giyim,0.9
TERM_05f58602,dondurularak kurutulmuş meyve,0.9867243867243867,1.0,0.9565217391304348,23,115,3,False,süpermarket,0.9
TERM_05f6cf4a,lamine yamal forması,1.0,1.0,1.0,2,10,3,False,giyim,0.9
TERM_05fb020d,bambu kirli sepeti,1.0,1.0,1.0,13,65,3,False,ev & mobilya,0.9
TERM_0600b94c,stich peluş,1.0,1.0,1.0,2,10,2,False,anne & bebek & çocuk,0.9
TERM_06091e82,robx epilasyon,1.0,1.0,1.0,3,15,2,True,elektronik,0.9
TERM_060c29fe,şişe,0.8095238095238095,1.0,0.5,10,50,1,False,ev & mobilya,0.7
TERM_060e1e2a,araba çadırı,1.0,1.0,1.0,16,80,2,False,otomobil & motosiklet,0.9
TERM_061391bd,alçı saksı,0.9316239316239316,0.8,1.0,4,20,2,False,ev & mobilya,0.9
TERM_06139bef,anne pantolonu,1.0,1.0,1.0,5,25,2,False,giyim,0.9
TERM_06158cb9,any morning termos,1.0,1.0,1.0,1,5,3,True,spor & outdoor,0.9
TERM_061abd60,samsung a54,1.0,1.0,1.0,1,5,2,True,elektronik,0.9
TERM_061b718f,isimli emzik askısı,0.9817038307604345,0.9411764705882353,1.0,16,80,3,False,anne & bebek & çocuk,0.9
TERM_061b96d6,yabancı roman,0.9386363636363637,0.8181818181818182,1.0,9,45,2,False,kitap,0.9
TERM_061e9be4,rotring set,0.8095238095238095,1.0,0.5,2,10,2,True,kırtasiye & ofis malzemeleri,0.7
TERM_0624c28c,bir idam mahkumunun son günü,1.0,1.0,1.0,3,15,5,False,kitap,0.9
TERM_062886ce,nyx professional makeup aydınlatıcı,1.0,1.0,1.0,4,20,4,True,kozmetik & kişisel bakım,0.9
TERM_0629b2c1,erkek kolej ceket,1.0,1.0,1.0,50,250,3,False,giyim,0.9
TERM_062da618,erkek saç şekillendirici,0.45454545454545453,0.0,0.0,1,5,3,False,aksesuar,0.3
TERM_0632a5f4,çift kişilik bataniye,0.45454545454545453,0.0,0.0,2,10,3,False,ev & mobilya,0.3
TERM_06332577,14 ayar,1.0,1.0,1.0,12,60,2,False,aksesuar,0.9
TERM_063682ec,twist yelek,1.0,1.0,1.0,1,5,2,True,giyim,0.9
TERM_06388758,star master,0.71875,1.0,0.3333333333333333,3,15,2,True,ev & mobilya,0.7
TERM_0638ba0e,elektrikli scooter aksesuarları,0.9463487332339791,1.0,0.8333333333333334,6,30,3,False,spor & outdoor,0.9
TERM_06467535,iphone x batarya,1.0,1.0,1.0,2,10,3,False,elektronik,0.9
TERM_064b4874,tırnak makası,0.9910175565939301,0.9705882352941176,1.0,33,165,2,False,kozmetik & kişisel bakım,0.9
TERM_064e3758,zemzem,0.8,0.6666666666666666,0.6666666666666666,3,15,1,False,ev & mobilya,0.7
TERM_064e87cd,çelik büyük halka küpe,1.0,1.0,1.0,4,20,4,False,aksesuar,0.9
TERM_06522a3a,polene çanta,1.0,1.0,1.0,1,5,2,False,aksesuar,0.9
TERM_065f2bc9,beyaz krampon,0.9845339845339844,0.95,1.0,19,95,2,False,ayakkabı,0.9
TERM_065f83a0,derimod kadın spor ayakkabı,1.0,1.0,1.0,14,70,4,True,ayakkabı,0.9
TERM_06699b93,erkek çocuk doğum günü konsepti,0.8838709677419355,1.0,0.6666666666666666,3,15,5,False,giyim,0.7
TERM_066a13b3,erkek ceketler,0.9463487332339791,1.0,0.8333333333333334,6,30,2,False,giyim,0.9
TERM_066ecc0b,ajazz,1.0,1.0,1.0,4,20,1,True,elektronik,0.9
TERM_067bf4df,uzun eldiven,1.0,1.0,1.0,15,75,2,False,aksesuar,0.9
TERM_067f969b,meleni home dolap içi düzenleyici,1.0,1.0,1.0,13,65,5,True,ev & mobilya,0.9
TERM_067fcf86,mutfak çöpü,1.0,1.0,1.0,16,80,2,False,ev & mobilya,0.9
TERM_06822562,takviye,0.9113300492610837,0.75,1.0,9,45,1,False,süpermarket,0.9
TERM_068acb01,nişan hediyelik anahtarlık,0.9386363636363637,0.8181818181818182,1.0,9,45,3,False,hobi & eğlence,0.9
TERM_068e701f,kenwood blender seti,1.0,1.0,1.0,1,5,3,True,elektronik,0.9
TERM_068ea479,gloss set,1.0,1.0,1.0,2,10,2,False,ev & mobilya,0.9
TERM_0697dba3,akıllı tv kumandası,1.0,1.0,1.0,6,30,3,False,elektronik,0.9
TERM_069ca8c1,duru granül,0.9113300492610837,0.75,1.0,3,15,2,True,süpermarket,0.9
TERM_069dc7f4,balo elbise,0.9122923588039866,0.7777777777777778,0.9545454545454546,22,110,2,False,giyim,0.9
TERM_06a90877,skechers dlites,1.0,1.0,1.0,21,105,2,True,ayakkabı,0.9
TERM_06abc7ba,bebek kumralı saç boyası,0.8095238095238095,1.0,0.5,2,10,4,False,kozmetik & kişisel bakım,0.7
TERM_06b057de,jimmy key sweatshirt,1.0,1.0,1.0,3,15,3,True,giyim,0.9
TERM_06b2a07c,ziya kadın ayakkabı,0.8959175688013564,0.7727272727272727,0.8947368421052632,38,190,3,True,ayakkabı,0.7
TERM_06b81a32,motto hali halı,1.0,1.0,1.0,4,20,3,True,ev & mobilya,0.9
TERM_06b83066,jack & jones erkek sweatshirt,0.976923076923077,0.9615384615384616,0.9615384615384616,52,260,5,True,giyim,0.9
TERM_06b981e2,bulaşık,0.97,0.95,0.95,20,100,1,False,ev & mobilya,0.9
TERM_06bce6e0,yüksek bel straight fit jean,1.0,1.0,1.0,5,25,5,True,giyim,0.9
TERM_06be26b3,levrek sahtesi,1.0,1.0,1.0,2,10,2,False,spor & outdoor,0.9
TERM_06be66d8,capone outfitters terlik,1.0,1.0,1.0,17,85,3,True,ayakkabı,0.9
TERM_06c21ae8,vienev kase,1.0,1.0,1.0,2,10,2,True,ev & mobilya,0.9
TERM_06c3e85c,seçil ceket,1.0,1.0,1.0,10,50,2,True,giyim,0.9
TERM_06c48433,h&m terlik,1.0,1.0,1.0,3,15,2,True,ayakkabı,0.9
TERM_06c74ab3,tel çırpıcı,1.0,1.0,1.0,5,25,2,False,ev & mobilya,0.9
TERM_06c892c7,stanley mavi,1.0,1.0,1.0,5,25,2,True,spor & outdoor,0.9
TERM_06c900f2,dremel,0.9443413729128014,0.8333333333333334,1.0,10,50,1,True,bahçe & elektrikli el aletleri,0.9
TERM_06cb9e59,guess erkek mont,1.0,1.0,1.0,11,55,3,True,giyim,0.9
TERM_06cf7bce,orbital ayt kimya,1.0,1.0,1.0,1,5,3,False,kitap,0.9
TERM_06cfb6e7,hotweels araba,1.0,1.0,1.0,1,5,2,False,ev & mobilya,0.9
TERM_06d605f0,vintage halı,0.9850479395159587,0.9516129032258065,1.0,59,295,2,False,ev & mobilya,0.9
TERM_06d6bc37,salamura asma yaprağı,1.0,1.0,1.0,8,40,3,True,süpermarket,0.9
TERM_06d71604,sinbo saç,1.0,1.0,1.0,3,15,2,True,elektronik,0.9
TERM_06d7b6e4,tamer tanca omuz çantası,1.0,1.0,1.0,11,55,4,True,aksesuar,0.9
TERM_06db95c1,örgü bardak altlığı,1.0,1.0,1.0,4,20,3,False,ev & mobilya,0.9
TERM_06db9e1c,banyo organizeri,0.9340277777777777,0.9411764705882353,0.8421052631578947,19,95,2,False,ev & mobilya,0.9
TERM_06dfb7a0,adidas boost,1.0,1.0,1.0,2,10,2,True,ayakkabı,0.9
TERM_06e7eed0,karcher puzzi 8 1,1.0,1.0,1.0,1,5,4,True,bahçe & elektrikli el aletleri,0.9
TERM_06ed99d9,dove,0.7835497835497836,0.6136363636363636,0.675,40,200,1,True,kozmetik & kişisel bakım,0.7
TERM_06f031ae,kız bebek çorapları,1.0,1.0,1.0,8,40,3,False,giyim,0.9
TERM_06f137b7,yapı kredi yayınları,0.7787774392847991,0.5151515151515151,0.918918918918919,37,185,3,True,kitap,0.7
TERM_06f1cd61,eşek sütü sabunu,1.0,1.0,1.0,11,55,3,False,kozmetik & kişisel bakım,0.9
TERM_06f23595,gesmoda abiye elbise,1.0,1.0,1.0,29,145,3,True,giyim,0.9
TERM_06f5370b,iş güvenliği maske,0.9866057838660578,0.9565217391304348,1.0,22,110,3,False,banyo yapı & hırdavat,0.9
TERM_07001d75,kısa çizme,1.0,1.0,1.0,14,70,2,False,ayakkabı,0.9
TERM_07036c1e,halı ve koltuk yıkama,0.9829518547750592,1.0,0.9444444444444444,18,90,4,False,elektronik,0.9
TERM_0705fa6e,erkek parlak yelek,1.0,1.0,1.0,1,5,3,False,giyim,0.9
TERM_0705fc2b,lc waikiki kız çocuk eşofman takımı,0.45454545454545453,0.0,0.0,1,5,6,True,giyim,0.3
TERM_070bfc1d,onon çatal kaşık bıçak,1.0,1.0,1.0,11,55,4,False,ev & mobilya,0.9
TERM_070c14eb,yumurta haşlama makinesi,1.0,1.0,1.0,10,50,3,False,elektronik,0.9
TERM_070cb47b,frank müller,0.7777777777777777,0.5,1.0,1,5,2,False,ev & mobilya,0.7
TERM_07106aaf,oto araç içi bardaklık,1.0,1.0,1.0,7,35,4,False,otomobil & motosiklet,0.9
TERM_0717670e,su geçirmez bot,0.9482302186488871,0.86,0.9772727272727273,44,220,3,False,ayakkabı,0.9
TERM_071ba72b,doğum günü masa süsü,1.0,1.0,1.0,7,35,4,False,hobi & eğlence,0.9
TERM_071c21a9,grimelange erkek t-shirt,1.0,1.0,1.0,32,160,3,True,giyim,0.9
TERM_071d8523,addax kadın pantolon,1.0,1.0,1.0,8,40,3,True,giyim,0.9
TERM_07227cf8,manyetik mıknatıslı oyuncak,0.8736842105263158,0.6666666666666666,1.0,2,10,3,True,anne & bebek & çocuk,0.7
TERM_0723bf11,oturma odası avizesi,0.9927534097269273,0.9761904761904762,1.0,41,205,3,False,ev & mobilya,0.9
TERM_07271165,altın kaplama takı,1.0,1.0,1.0,4,20,3,False,aksesuar,0.9
TERM_072a6cb6,tayaş şekerleme,1.0,1.0,1.0,7,35,2,True,süpermarket,0.9
TERM_072d2084,ipad 10. nesil kılıf,1.0,1.0,1.0,8,40,4,False,elektronik,0.9
TERM_07310f69,punisher,1.0,1.0,1.0,8,40,1,False,ayakkabı,0.9
TERM_07330f23,para zarfı,1.0,1.0,1.0,5,25,2,False,kırtasiye & ofis malzemeleri,0.9
TERM_0738b73a,ceha ayakkabılık,1.0,1.0,1.0,3,15,2,True,ev & mobilya,0.9
TERM_073c97fc,erkek çocuk çizme,0.9859797485256481,0.9545454545454546,1.0,21,105,3,False,ayakkabı,0.9
TERM_073f7740,bosch matkap ucu,1.0,1.0,1.0,17,85,3,True,bahçe & elektrikli el aletleri,0.9
TERM_07410812,grimelange erkek,0.8851075336662401,0.7391304347826086,0.9026548672566371,113,565,2,True,giyim,0.7
TERM_0742a5c2,bayan uzun kot ceket,0.9113300492610837,0.75,1.0,3,15,4,False,giyim,0.9
TERM_074a672d,boyun,0.45454545454545453,0.0,0.0,1,5,1,False,ev & mobilya,0.3
TERM_07523f70,paragraf soru bankası,0.9832375478927202,0.9459459459459459,1.0,35,175,3,False,kitap,0.9
TERM_07535982,masa tenisi raketi,0.9924240032829319,1.0,0.975,40,200,3,False,spor & outdoor,0.9
TERM_07574247,hediyelik karton kutu,1.0,1.0,1.0,5,25,3,False,hobi & eğlence,0.9
