term_id,query,f1,precision,recall,n_pos,n_neg,q_len,main_cat
TERM_3083e09d,erkek çocuk ayakkabı modelleri,0.7,0.5,0.5,2,10,4,ayakkabı
TERM_01d56037,erkek cüzdan kemer,0.7,0.5,0.5,2,10,3,aksesuar
TERM_4b7de478,bebe lastiği,0.7,0.5,0.5,2,10,2,hobi & eğlence
TERM_672b97b0,dreksiyon seti,0.7,0.5,0.5,2,10,2,elektronik
TERM_7a6cbd95,bershka topuklu,0.7,0.5,0.5,4,20,2,ayakkabı
TERM_08686b51,epif,0.7,0.5,0.5,2,10,1,kozmetik & kişisel bakım
TERM_a3f57500,taşhan ocak üstü tost makinesi,0.7,0.5,0.5,4,20,5,ev & mobilya
TERM_aca31e77,gökçen 2,0.7,0.5,0.5,2,10,2,kitap
TERM_fb1f0327,sarar,0.7003168079458857,0.46987951807228917,0.5571428571428572,70,350,1,ev & mobilya
TERM_5e2e6d77,titiz,0.7022058823529411,0.52,0.48148148148148145,27,135,1,ev & mobilya
TERM_82859ff7,denokids çocuk,0.7027379400260756,0.47619047619047616,0.5555555555555556,18,90,2,giyim
TERM_6a915787,preo,0.7034883720930232,0.5333333333333333,0.47058823529411764,17,85,1,elektronik
TERM_0f900b77,shisedo,0.7045454545454546,0.5454545454545454,0.46153846153846156,13,65,1,kozmetik & kişisel bakım
TERM_ed2d8932,les benjamins,0.7051597051597052,0.42857142857142855,0.75,8,40,2,giyim
TERM_cd5f8316,taşpınar,0.7051597051597052,0.42857142857142855,0.75,4,20,1,anne & bebek & çocuk
TERM_f6572aa3,mustela nemlendirici krem,0.7051597051597052,0.42857142857142855,0.75,4,20,3,kozmetik & kişisel bakım
TERM_4e4f1a13,scooter ayakkabı,0.7052631578947368,0.4444444444444444,0.6666666666666666,6,30,2,ayakkabı
TERM_c704baf9,beşiktaş,0.7058463046942027,0.5,0.525,80,400,1,giyim
TERM_fddf323a,avenir,0.7065217391304348,0.5714285714285714,0.4444444444444444,9,45,1,elektronik
TERM_260e9349,kız bebek panço,0.7074448185559297,0.8,0.34782608695652173,23,115,3,giyim
TERM_2e961ff6,gamebooster,0.7083333333333333,0.6,0.42857142857142855,7,35,1,elektronik
TERM_c9d12cef,norway geographical,0.7083333333333333,0.6,0.42857142857142855,7,35,2,giyim
TERM_257f7ecd,redline,0.7088517596871667,0.43243243243243246,0.7619047619047619,21,105,1,giyim
TERM_41d7ca79,bershka kadın,0.7090909090909091,0.5151515151515151,0.5151515151515151,33,165,2,giyim
TERM_45f20b34,mafin kabı,0.7115384615384616,0.6666666666666666,0.4,5,25,2,ev & mobilya
TERM_bf714df9,selsil,0.7115384615384616,0.6666666666666666,0.4,20,100,1,banyo yapı & hırdavat
TERM_63479e67,futbol ekipmanları,0.7115384615384616,0.6666666666666666,0.4,5,25,2,giyim
TERM_ef2e5d4c,kadın kozmetik,0.7115384615384616,0.6666666666666666,0.4,5,25,2,kozmetik & kişisel bakım
TERM_9c3a69e6,bosch,0.7119229225210759,0.5714285714285714,0.46153846153846156,130,650,1,elektronik
TERM_49170bf1,graizer,0.7128747795414462,0.4583333333333333,0.6666666666666666,33,165,1,bahçe & elektrikli el aletleri
TERM_4f869fc3,bershka erkek,0.7132352941176471,0.7142857142857143,0.38461538461538464,13,65,2,giyim
TERM_9e5d2bb7,birgül bektaş abiye elbise,0.7142857142857143,0.75,0.375,8,40,4,giyim
TERM_08d3d2c8,elle shoes,0.7153113781801155,0.4444444444444444,0.75,16,80,2,ayakkabı
TERM_99e4b739,ıstampa,0.71875,1.0,0.3333333333333333,6,30,1,kırtasiye & ofis malzemeleri
TERM_b6825174,altın marka,0.71875,1.0,0.3333333333333333,3,15,2,süpermarket
TERM_0bb5054c,takı toka organizeri,0.71875,1.0,0.3333333333333333,3,15,3,ev & mobilya
TERM_0dd6678e,uni,0.71875,1.0,0.3333333333333333,6,30,1,kırtasiye & ofis malzemeleri
TERM_e8956e07,kız çocuk giysi,0.71875,1.0,0.3333333333333333,3,15,3,giyim
TERM_a284bc9b,xmax,0.71875,1.0,0.3333333333333333,3,15,1,ev & mobilya
TERM_1c2d67a1,kol öantası,0.71875,1.0,0.3333333333333333,3,15,2,aksesuar
TERM_76ceebbc,dexart,0.71875,1.0,0.3333333333333333,3,15,1,elektronik
TERM_b5833b73,yöresel taç,0.71875,1.0,0.3333333333333333,3,15,2,aksesuar
TERM_de6c25dc,emre gül kitap,0.71875,1.0,0.3333333333333333,3,15,3,kitap
TERM_d26ee895,makyaj eşyaları,0.71875,1.0,0.3333333333333333,6,30,2,kozmetik & kişisel bakım
TERM_d15011c3,söz çikolata tepsisi,0.71875,1.0,0.3333333333333333,3,15,3,hobi & eğlence
TERM_fc8bbb3c,kız çocuk jile,0.71875,1.0,0.3333333333333333,3,15,3,giyim
TERM_4d3b3287,sony angel telefon süsü,0.71875,1.0,0.3333333333333333,3,15,4,anne & bebek & çocuk
TERM_7ae9c56a,dydon,0.71875,1.0,0.3333333333333333,3,15,1,elektronik
TERM_e2781af8,erkek takımlar,0.71875,1.0,0.3333333333333333,3,15,2,giyim
TERM_3f76d675,tcl,0.71875,1.0,0.3333333333333333,6,30,1,elektronik
TERM_005e5987,saç yumuşatıcı,0.71875,1.0,0.3333333333333333,6,30,2,kozmetik & kişisel bakım
TERM_ff57ca5c,wide leg kot pantolon,0.71875,1.0,0.3333333333333333,3,15,4,giyim
TERM_c12a34c1,el örgüsü,0.71875,1.0,0.3333333333333333,3,15,2,giyim
TERM_1d40b96d,kız çocuk okul eşyaları,0.71875,1.0,0.3333333333333333,3,15,4,aksesuar
TERM_bfd77791,clinic,0.7195161817587447,0.6,0.46153846153846156,13,65,1,kozmetik & kişisel bakım
TERM_9901b18d,garnie,0.7204968944099379,0.4444444444444444,0.8,5,25,1,kozmetik & kişisel bakım
TERM_13fd0466,valentino ayakkabı,0.7204968944099379,0.4444444444444444,0.8,5,25,2,ayakkabı
TERM_e3ed02fb,pierre cardin ayakkabı,0.7205191935929302,0.4827586206896552,0.6363636363636364,22,110,3,ayakkabı
TERM_60cdbd64,decatlon,0.7217068645640075,0.5,0.6,30,150,1,giyim
TERM_c84cbbb9,sterimar,0.7230769230769231,0.42857142857142855,1.0,3,15,1,süpermarket
TERM_cbb99894,zabata,0.7230769230769231,0.42857142857142855,1.0,3,15,1,ev & mobilya
TERM_f293d135,tanca,0.7230769230769231,0.42857142857142855,1.0,3,15,1,ayakkabı
TERM_ec9d97fe,tümosan,0.7233348858872846,0.625,0.45454545454545453,11,55,1,otomobil & motosiklet
TERM_b5c70bc0,evvahe,0.7254901960784313,0.6,0.48,25,125,1,kozmetik & kişisel bakım
TERM_80acd1a0,robx,0.7257142857142858,0.46153846153846156,0.75,8,40,1,elektronik
TERM_f6bc8bd9,karl lagerfeld,0.7261540756208517,0.5272727272727272,0.5686274509803921,51,255,2,giyim
TERM_a6f6c783,seçil,0.7278749787667742,0.49137931034482757,0.6551724137931034,87,435,1,giyim
TERM_b60047df,pastacılık malzemeleri,0.7328157113496232,0.5714285714285714,0.5333333333333333,15,75,2,ev & mobilya
TERM_f5cd0743,topuklu boy,0.7329565524549628,1.0,0.35714285714285715,14,70,2,ayakkabı
TERM_ff6b4cdd,merrell,0.7332667332667333,0.49586776859504134,0.6741573033707865,89,445,1,ayakkabı
TERM_48ad3ace,discovery,0.7333333333333334,0.8,0.4,10,50,1,aksesuar
TERM_3ca5488c,wd,0.7339901477832512,0.5,0.6666666666666666,3,15,1,elektronik
TERM_9ff7ee08,insta360,0.7339901477832512,0.5,0.6666666666666666,3,15,1,spor & outdoor
TERM_a2af7cd7,brita maxtra pro filtre,0.7339901477832512,0.5,0.6666666666666666,3,15,4,ev & mobilya
TERM_8918faa0,çakmaklar,0.7339901477832512,0.5,0.6666666666666666,3,15,1,giyim
TERM_f7442567,bershka ayakkabı,0.7359847683520203,0.6153846153846154,0.5,16,80,2,ayakkabı
TERM_92db4c12,old spice,0.7360833421024939,0.5714285714285714,0.5454545454545454,22,110,2,kozmetik & kişisel bakım
TERM_965163a4,eformoda by emre yılmaz,0.7375,0.5625,0.5625,16,80,4,ayakkabı
TERM_23de6977,bayan rahat ayakkabı,0.738562091503268,0.625,0.5,10,50,3,ayakkabı
TERM_77fcbb94,civil girls,0.7402817857749109,0.4642857142857143,0.8666666666666667,15,75,2,giyim
TERM_2b7929ae,guees,0.7405523255813953,0.6,0.5294117647058824,17,85,1,aksesuar
TERM_a1672e51,ironika,0.7413355874894336,0.5555555555555556,0.5882352941176471,17,85,1,ev & mobilya
TERM_66688bb8,canon,0.7413355874894336,0.5555555555555556,0.5882352941176471,34,170,1,elektronik
TERM_28090b8a,epson,0.7428571428571429,0.5714285714285714,0.5714285714285714,7,35,1,elektronik
TERM_d212e259,timaş,0.7433098591549296,0.8461538461538461,0.4074074074074074,27,135,1,kitap
TERM_aae48efb,erkek aykabi,0.7433155080213903,1.0,0.375,8,40,2,ayakkabı
TERM_56b04be5,massimo dutti erkek,0.7433155080213903,1.0,0.375,8,40,3,giyim
TERM_6d8bbd11,pegia,0.7438816163915765,0.5833333333333334,0.56,25,125,1,ayakkabı
TERM_9603ac91,hediyeofisi,0.7439153439153439,0.5,0.7272727272727273,11,55,1,ev & mobilya
TERM_3eb54f6e,çocuk giyimi,0.7443181818181819,0.45454545454545453,1.0,5,25,2,giyim
TERM_0b7c3db0,going zeero,0.7443181818181819,0.45454545454545453,1.0,5,25,2,kozmetik & kişisel bakım
TERM_d5c66cb0,karcher,0.7450607902735562,0.4766355140186916,0.8360655737704918,61,305,1,bahçe & elektrikli el aletleri
TERM_fd34a2c3,kadın abiye elbise tesettür,0.7456492637215528,0.8163265306122449,0.42105263157894735,95,475,4,giyim
TERM_27592886,civil boys,0.7457216008624175,0.5333333333333333,0.6486486486486487,37,185,2,giyim
TERM_cbcb8f49,asfal,0.7461863031483285,0.6875,0.4782608695652174,23,115,1,elektronik
TERM_d4cc3524,lowa erkek bot,0.7473684210526316,0.5,0.75,4,20,3,ayakkabı
TERM_cafb18f0,helly hansen erkek,0.747611444918434,0.5391304347826087,0.6458333333333334,96,480,3,giyim
TERM_07977eee,gıpta,0.7480650154798762,0.5405405405405406,0.6451612903225806,31,155,1,kırtasiye & ofis malzemeleri
TERM_5c7e637b,mavaux,0.748128864301985,0.6470588235294118,0.5116279069767442,43,215,1,ev & mobilya
TERM_23e57df5,tamer tanca kadın,0.7481468974250738,0.6344086021505376,0.5221238938053098,113,565,3,ayakkabı
TERM_a12553de,kız çocuğu oyuncak,0.748792270531401,1.0,0.38461538461538464,13,65,3,anne & bebek & çocuk
TERM_141148ca,marjin kadın ayakkabı,0.7489102005231038,0.5238095238095238,0.6875,16,80,3,ayakkabı
TERM_3f3e6af6,erkek anahtarlık,0.7491289198606272,0.6666666666666666,0.5,4,20,2,aksesuar
TERM_1998c219,loreak,0.7491289198606272,0.6666666666666666,0.5,4,20,1,kozmetik & kişisel bakım
TERM_c51ddc8b,ceo,0.7491289198606272,0.6666666666666666,0.5,4,20,1,giyim
TERM_dd8f476c,deriden ayakkabı,0.7491289198606272,0.6666666666666666,0.5,4,20,2,ayakkabı
TERM_ee8380a2,ocak izgara,0.7491289198606272,0.6666666666666666,0.5,4,20,2,elektronik
TERM_c0ec735b,aksesuarlar,0.7491289198606272,0.6666666666666666,0.5,8,40,1,aksesuar
TERM_fe64f9e0,ilvi kadın ayakkabı,0.7513864983744502,0.5135135135135135,0.7307692307692307,52,260,3,ayakkabı
TERM_1b8be4e9,duxal shoes,0.7532959143714919,0.4915254237288136,0.8285714285714286,35,175,2,ayakkabı
TERM_941ae651,weather forecast,0.7533542677704824,0.5,0.7916666666666666,24,120,2,ev & mobilya
TERM_86eae07c,mango kids,0.7534236580792494,0.5771812080536913,0.6056338028169014,142,710,2,giyim
TERM_fa76eb01,vestel,0.7537878787878788,0.6363636363636364,0.5384615384615384,39,195,1,elektronik
TERM_b4ab6fd3,mango topuklu ayakkabı,0.7537993920972644,0.8,0.4444444444444444,9,45,3,ayakkabı
TERM_65d8899e,mammamia,0.7538477726829387,0.5666666666666667,0.6238532110091743,109,545,1,ayakkabı
TERM_23940c1b,new wel,0.7545008183306056,0.5,0.8,10,50,2,kozmetik & kişisel bakım
TERM_c78c752f,tesa,0.7545008183306056,0.5,0.8,5,25,1,banyo yapı & hırdavat
TERM_60167ac5,yvesrocher,0.7545008183306056,0.5,0.8,5,25,1,kozmetik & kişisel bakım
TERM_ee381565,winsor newton,0.7545008183306056,0.5,0.8,5,25,2,kırtasiye & ofis malzemeleri
TERM_b74a6f8a,discovery expedition,0.7548284411251569,0.5729166666666666,0.6179775280898876,89,445,2,giyim
TERM_bace3a86,taner tanca,0.7554984480859728,0.5434782608695652,0.6756756756756757,37,185,2,ayakkabı
TERM_9694959a,the north face kadın,0.7561146628170756,0.6666666666666666,0.5205479452054794,73,365,4,giyim
TERM_12be19d1,pregio,0.7572892040977147,0.6153846153846154,0.5714285714285714,14,70,1,aksesuar
TERM_47d0e03a,nwe balance,0.7573276567872933,0.75,0.47368421052631576,19,95,2,ayakkabı
TERM_9d8fd1d3,kız eşyaları,0.7574123989218329,1.0,0.4,5,25,2,ev & mobilya
TERM_01cb4f0d,osmanlı,0.7574123989218329,1.0,0.4,5,25,1,ev & mobilya
TERM_07f1e297,okul eşyaları,0.7574123989218329,1.0,0.4,5,25,2,ev & mobilya
TERM_531fbeae,ugg erkek,0.7574123989218329,1.0,0.4,5,25,2,ayakkabı
TERM_803d5a9d,uzun kollu polo,0.7574123989218329,1.0,0.4,5,25,3,giyim
TERM_26744f26,gram kolye,0.7574123989218329,1.0,0.4,5,25,2,aksesuar
TERM_aeda7c7a,bebek zıp zıp,0.7574123989218329,1.0,0.4,5,25,3,anne & bebek & çocuk
TERM_458d703c,smoothly,0.7579560735096369,0.5384615384615384,0.7,20,100,1,kozmetik & kişisel bakım
TERM_bc82b2dc,dalin bebek,0.7589285714285714,0.47368421052631576,1.0,9,45,2,süpermarket
TERM_c38303b5,işaretleme kalemi,0.7589285714285714,0.5,0.8333333333333334,6,30,2,kırtasiye & ofis malzemeleri
TERM_ed2b0328,dyson,0.7589285714285714,0.5,0.8333333333333334,6,30,1,elektronik
TERM_4bf4189e,ebebek hello baby kız bebek,0.7602192281342772,0.6190476190476191,0.5777777777777777,45,225,5,giyim
TERM_7c327cb6,next baby,0.7603383458646616,0.6410256410256411,0.5555555555555556,45,225,2,giyim
TERM_c19a0480,osram,0.7615668464376952,0.5405405405405406,0.7142857142857143,28,140,1,otomobil & motosiklet
TERM_66bfa7bc,limoya ayakkabı,0.7617629541393687,0.4888888888888889,0.9166666666666666,24,120,2,ayakkabı
TERM_e345e57f,guja,0.7617781155015197,0.5782312925170068,0.6390977443609023,133,665,1,ayakkabı
TERM_7b1dcfb3,spiderman,0.761975986277873,0.5757575757575758,0.6440677966101694,59,295,1,aksesuar
TERM_13c6b31c,pull and bear ayakkabı,0.7630634224172318,0.5833333333333334,0.6363636363636364,11,55,4,ayakkabı
TERM_01f825b5,nobbystar,0.7635467980295567,0.5416666666666666,0.7222222222222222,18,90,1,ev & mobilya
TERM_2778f537,ralph lauren,0.7647389738973898,0.574468085106383,0.6585365853658537,41,205,2,giyim
TERM_71f6da30,rowenta,0.7653194263363755,0.5714285714285714,0.6666666666666666,6,30,1,elektronik
TERM_99547e23,salon saksı,0.7653194263363755,0.5714285714285714,0.6666666666666666,6,30,2,bahçe & elektrikli el aletleri
TERM_d6c6d03f,luca mia,0.7653194263363755,0.5714285714285714,0.6666666666666666,6,30,2,ev & mobilya
TERM_ad2d7480,tübitak,0.7663854639844256,0.4838709677419355,1.0,15,75,1,kitap
TERM_49531e28,sinemkıvanç,0.7665585919407133,1.0,0.4166666666666667,12,60,1,giyim
TERM_78efd9b4,gerber,0.7670807453416149,0.5,0.9,10,50,1,süpermarket
TERM_81bdd6aa,galatasaray hediye,0.7677419354838709,0.75,0.5,6,30,2,giyim
TERM_651c2398,24bottles,0.7677419354838709,0.75,0.5,6,30,1,spor & outdoor
TERM_05970d45,schneider,0.7689839572192514,0.5,0.9166666666666666,12,60,1,kırtasiye & ofis malzemeleri
TERM_b0f891c4,tryon,0.7700007759757896,0.6521739130434783,0.5769230769230769,26,130,1,spor & outdoor
TERM_ff4356f6,cigit,0.7701015965166909,0.5466666666666666,0.7454545454545455,55,275,1,giyim
TERM_f83164b7,motek,0.7703788748564868,0.631578947368421,0.6,20,100,1,ev & mobilya
TERM_794b0471,loreal,0.7713966293076945,0.6404494382022472,0.59375,96,480,1,kozmetik & kişisel bakım
TERM_8741704e,karin,0.772187610203362,0.5357142857142857,0.7894736842105263,19,95,1,kırtasiye & ofis malzemeleri
TERM_75d4bfe9,funko figürler,0.7726315789473684,0.5333333333333333,0.8,10,50,2,hobi & eğlence
TERM_2d534c6e,hikaye kitapları,0.772972972972973,1.0,0.42857142857142855,7,35,2,kitap
TERM_3565b057,oda dekorları,0.772972972972973,1.0,0.42857142857142855,7,35,2,ev & mobilya
TERM_fff0bcbb,oto iç aksesuar,0.7733133433283359,0.7777777777777778,0.5,14,70,3,otomobil & motosiklet
TERM_7eec3453,bee beauty,0.773593936976466,0.6,0.6545454545454545,55,275,2,kozmetik & kişisel bakım
TERM_10a239ab,gold master,0.7739080787896089,0.5263157894736842,0.8333333333333334,12,60,2,elektronik
TERM_29bab238,clipper,0.7745949074074074,0.5223880597014925,0.8536585365853658,41,205,1,hobi & eğlence
TERM_2b9726b9,morlay,0.775,0.625,0.625,8,40,1,ev & mobilya
TERM_b500d8b4,aldo ayakkabı,0.7753540972806793,0.5178571428571429,0.8787878787878788,66,330,2,ayakkabı
TERM_96e0d93a,merrell erkek,0.7765079365079366,0.5256410256410257,0.8541666666666666,48,240,2,ayakkabı
TERM_9d639ca0,polo air,0.7767857142857143,0.5510204081632653,0.7714285714285715,35,175,2,aksesuar
TERM_c622e7ad,nascita,0.7771954388698509,0.631578947368421,0.625,96,480,1,kozmetik & kişisel bakım
TERM_b023f3a9,fakir,0.7772701313535123,0.75,0.525,40,200,1,elektronik
TERM_74515bd2,arçelik,0.7776162169097207,0.6494845360824743,0.6057692307692307,104,520,1,elektronik
TERM_ffb8083d,altınbaşak,0.7777777777777777,0.5,1.0,3,15,1,ev & mobilya
TERM_a77e8089,yataş mini yatak,0.7777777777777777,0.5,1.0,3,15,3,ev & mobilya
TERM_95dd73c5,yvrocher,0.7777777777777777,0.5,1.0,2,10,1,kozmetik & kişisel bakım
TERM_b9340c6b,led ışıklandırma,0.7777777777777777,0.5,1.0,2,10,2,ev & mobilya
TERM_9fd6ac8e,adidas giyim,0.7777777777777777,0.5,1.0,8,40,2,giyim
TERM_227f4bfd,erkek kapüşonlu,0.7777777777777777,0.5,1.0,1,5,2,giyim
TERM_9f80dd88,olaplex no3,0.7777777777777777,0.5,1.0,1,5,2,kozmetik & kişisel bakım
TERM_52a32bec,mini ajanda,0.7777777777777777,0.5,1.0,1,5,2,kırtasiye & ofis malzemeleri
TERM_efb755fe,yuki motosiklet,0.7777777777777777,0.5,1.0,1,5,2,otomobil & motosiklet
TERM_660f40ba,rissoli,0.7777777777777777,0.5,1.0,4,20,1,ayakkabı
TERM_8b06ee0d,promalt,0.7777777777777777,0.5,1.0,1,5,1,süpermarket
TERM_3f3b8bd0,çanta sapı,0.7777777777777777,0.5,1.0,1,5,2,aksesuar
TERM_a3eba98e,nastica,0.7777777777777777,0.5,1.0,2,10,1,kozmetik & kişisel bakım
TERM_71ae16de,rituals kozmetik,0.7777777777777777,0.5,1.0,1,5,2,kozmetik & kişisel bakım
TERM_7261150a,dji mikrofon,0.7777777777777777,0.5,1.0,2,10,2,hobi & eğlence
TERM_189570fa,cosby,0.7777777777777777,0.5,1.0,1,5,1,anne & bebek & çocuk
TERM_eec43d61,keysmart,0.7777777777777777,0.5,1.0,3,15,1,elektronik
TERM_4b7caeb5,kız çocuk kapşonlu,0.7777777777777777,0.5,1.0,1,5,3,giyim
TERM_c42a7666,baybay,0.7777777777777777,0.5,1.0,1,5,1,anne & bebek & çocuk
TERM_d5ce38c5,versage,0.7777777777777777,0.5,1.0,2,10,1,aksesuar
TERM_c4870349,kaset çalar,0.7777777777777777,0.5,1.0,1,5,2,elektronik
TERM_c079cfc8,beeo,0.7777777777777777,0.5,1.0,4,20,1,kozmetik & kişisel bakım
TERM_397bc8d6,çocuk tuvalet lazımlık,0.7777777777777777,0.5,1.0,1,5,3,anne & bebek & çocuk
TERM_43bce719,thepurest,0.7777777777777777,0.5,1.0,5,25,1,kozmetik & kişisel bakım
TERM_cd548261,slatra giyim,0.7777777777777777,0.5,1.0,4,20,2,giyim
TERM_a7ca4cc4,crocks,0.7777777777777777,0.5,1.0,1,5,1,ayakkabı
TERM_46acf353,bershka cekey,0.7777777777777777,0.5,1.0,1,5,2,giyim
TERM_9c71785a,sd card,0.7777777777777777,0.5,1.0,1,5,2,elektronik
TERM_f2679a5b,driclor,0.7777777777777777,0.5,1.0,1,5,1,kozmetik & kişisel bakım
TERM_cbe07670,znp home,0.7777777777777777,0.5,1.0,1,5,2,aksesuar
TERM_8ac3eeda,kitchenaid mutfak şefi,0.7777777777777777,0.5,1.0,3,15,3,ev & mobilya
TERM_730a1911,pelin yıldız butik,0.7777777777777777,0.5,1.0,2,10,3,giyim
TERM_24dddc10,bioxin collagen,0.7777777777777777,0.5,1.0,1,5,2,süpermarket
TERM_12b7d56a,nike bayan,0.7777777777777777,0.5,1.0,5,25,2,ayakkabı
TERM_ed8924fe,venatura balık yağı,0.7777777777777777,0.5,1.0,1,5,3,ev & mobilya
TERM_68bb1bb0,epfy,0.7777777777777777,0.5,1.0,1,5,1,kozmetik & kişisel bakım
TERM_d44a17b2,bol paça eşortman,0.7777777777777777,0.5,1.0,1,5,3,giyim
TERM_b9bae832,altın kelepçe bilezik,0.7777777777777777,0.5,1.0,1,5,3,aksesuar
TERM_43f70b3b,clarks,0.7777777777777777,0.5,1.0,13,65,1,ayakkabı
TERM_b6cf6031,iphon,0.7777777777777777,0.5,1.0,4,20,1,elektronik
TERM_ddbf36c1,mondial,0.7777777777777777,0.5,1.0,2,10,1,otomobil & motosiklet
TERM_42e423fa,gülbirlik gül suyu,0.7777777777777777,0.5,1.0,1,5,3,ev & mobilya
TERM_253bcdb0,h&m ayakkabı,0.7777777777777777,0.5,1.0,7,35,2,ayakkabı
TERM_912c7a63,ortopedik,0.7777777777777777,0.5,1.0,2,10,1,ayakkabı
TERM_a53ce8d5,soltis,0.7777777777777777,0.5,1.0,1,5,1,kozmetik & kişisel bakım
TERM_9b66db77,doğan kitap,0.7777777777777777,0.5,1.0,9,45,2,kitap
TERM_cf32a7c1,flying tiger copenhagen kase,0.7777777777777777,0.5,1.0,1,5,4,ev & mobilya
TERM_03498a9a,niloya,0.7777777777777777,0.5,1.0,1,5,1,anne & bebek & çocuk
TERM_c071fe6d,kurutma makinesi koku kapsülü,0.7777777777777777,0.5,1.0,1,5,4,süpermarket
TERM_06522a3a,polene çanta,0.7777777777777777,0.5,1.0,1,5,2,ev & mobilya
TERM_b5d60b6d,pilli zil,0.7777777777777777,0.5,1.0,1,5,2,ev & mobilya
TERM_360639e7,gopro aksiyon kamera,0.7777777777777777,0.5,1.0,1,5,3,spor & outdoor
TERM_5159188e,erkek dedorant,0.7777777777777777,0.5,1.0,1,5,2,kozmetik & kişisel bakım
TERM_815708b6,editör yayınları,0.7777777777777777,0.5,1.0,2,10,2,kitap
TERM_5943f718,çakmak taşı,0.7777777777777777,0.5,1.0,1,5,2,hobi & eğlence
TERM_179aaa1d,hammer jack erkek ayakkabı,0.7777777777777777,0.5,1.0,1,5,4,ayakkabı
TERM_4271eb64,bebek bulaşık deterjanı,0.7777777777777777,0.5,1.0,1,5,3,süpermarket
TERM_42568f6b,motorola,0.7777777777777777,0.5,1.0,1,5,1,anne & bebek & çocuk
TERM_9cb83ae6,anne tesettür takım,0.7777777777777777,0.5,1.0,1,5,3,giyim
TERM_dba9832c,nyn askı,0.7777777777777777,0.5,1.0,8,40,2,ev & mobilya
TERM_06cfb6e7,hotweels araba,0.7777777777777777,0.5,1.0,1,5,2,anne & bebek & çocuk
TERM_29c239da,pişirici,0.7777777777777777,0.5,1.0,1,5,1,elektronik
TERM_0de0b7e4,tessetür takım,0.7777777777777777,0.5,1.0,1,5,2,giyim
TERM_5af992cb,masterwork gitar,0.7777777777777777,0.5,1.0,1,5,2,hobi & eğlence
TERM_5595440f,dove saç serumu,0.7777777777777777,0.5,1.0,1,5,3,kozmetik & kişisel bakım
TERM_4120a28e,kartonpiyer alçısı,0.7777777777777777,0.5,1.0,1,5,2,banyo yapı & hırdavat
TERM_9022f78e,kawai,0.7777777777777777,0.5,1.0,1,5,1,ev & mobilya
TERM_e427c7af,kavlak,0.7777777777777777,0.5,1.0,1,5,1,süpermarket
TERM_053ac50e,yelzey butik,0.7777777777777777,0.5,1.0,1,5,2,giyim
TERM_8575daca,pureseed,0.7777777777777777,0.5,1.0,2,10,1,kozmetik & kişisel bakım
TERM_0e2201dd,halı altı kaydırmaz,0.7777777777777777,0.5,1.0,1,5,3,ev & mobilya
TERM_8ebd19ae,ekol kadın giyim,0.7777777777777777,0.5,1.0,20,100,3,giyim
TERM_c7b7c3ab,ikol,0.7777777777777777,0.5,1.0,4,20,1,giyim
TERM_863869d5,çocuk halı,0.7777777777777777,0.5,1.0,2,10,2,aksesuar
TERM_c2176421,jo malone,0.7777777777777777,0.5,1.0,4,20,2,kozmetik & kişisel bakım
TERM_53aa34b8,düğme çeşitleri,0.7777777777777777,0.5,1.0,1,5,2,aksesuar
TERM_6b560194,küçük tahta,0.7777777777777777,0.5,1.0,1,5,2,kırtasiye & ofis malzemeleri
TERM_e4609daf,dji osmo 360,0.7777777777777777,0.5,1.0,1,5,3,elektronik
TERM_8ea85b0a,stahlkraft,0.7777777777777777,0.5,1.0,1,5,1,bahçe & elektrikli el aletleri
TERM_3bd8a306,nike takım,0.7777777777777777,0.5,1.0,1,5,2,giyim
TERM_f73a338e,pardesü dünyası,0.7777777777777777,0.5,1.0,9,45,2,giyim
TERM_2202f67f,düğünlük bluz,0.7777777777777777,0.5,1.0,1,5,2,giyim
TERM_d24a7b15,aşk kolyesi,0.7777777777777777,0.5,1.0,1,5,2,aksesuar
TERM_d20b80d0,takım elbise yeleği,0.7777777777777777,0.5,1.0,1,5,3,giyim
TERM_84e5989f,life by fakir,0.7777777777777777,0.5,1.0,1,5,3,süpermarket
TERM_49234d39,eastpak kalemlik,0.7777777777777777,0.5,1.0,3,15,2,kırtasiye & ofis malzemeleri
TERM_9aaf7a23,jpl,0.7777777777777777,0.5,1.0,1,5,1,elektronik
TERM_19be8356,mioji mio,0.7777777777777777,0.5,1.0,3,15,2,süpermarket
TERM_c8205e75,biotin forte,0.7777777777777777,0.5,1.0,3,15,2,süpermarket
TERM_e36be772,stanley matara,0.7777777777777777,0.5,1.0,2,10,2,spor & outdoor
TERM_f5e8e6d3,çocuk yatak,0.7777777777777777,0.5,1.0,1,5,2,giyim
